,filename,read_id,exit_status,runid,taxid,barcode,accuracy,lca,genus_taxid
26925,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_83_2.fastq,9fc799e1-402a-4be2-836b-cded03fd5a5b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,87.44,1,-1
26949,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_83_2.fastq,a7fc23fd-6a09-4fa9-befe-62a9466fd5b2,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,86.61,1,-1
27025,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_83_2.fastq,bf7d8028-cf37-4a62-91e3-d91b177325c6,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.31,1,-1
27214,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_83_2.fastq,f20c3a05-8694-4b9b-ae5c-8ad765c6c11d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,93.15,0,816
27272,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,00e96ad4-e50e-4892-91e3-28528a56b9f8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.54,0,816
27289,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,04a6edce-ac71-4ad7-8fa8-5fe71c6d3145,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,187327,BC03,94.35,0,904
27323,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,0f1cabdd-55a8-4a84-a2b3-5a31514e8079,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,545,BC03,89.08,0,544
27418,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,2b4685c6-a809-4661-bcf4-f20aa6e3c81a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,94.09,0,816
27460,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,38205d16-36bd-4ee7-95b0-a267e5e0f535,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.77,1,-1
27542,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,4cbdb4a9-b436-4e1d-9857-98771d00155a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909930,BC03,93.71,1,-1
27578,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,58e5b8cf-ff3f-41e5-8774-7bb6aa245250,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,817,BC03,90.65,0,816
27758,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,8d8ee308-ad90-42a1-b148-1e78c758c5da,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,91.33,0,816
27800,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,9899bd48-6028-4294-8896-2f839e43ac9d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,92.82,0,816
27895,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,b2161ef8-faae-47b2-85af-bc0a29863860,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.4,1,-1
27974,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,c93d2fb6-93f0-4a9b-9302-e7a1b99e7895,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,90.5,0,816
28011,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,d26c970a-2a42-45b7-956c-eff3aa446b37,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,93.56,0,816
28148,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_213_3.fastq,f669ee35-f4a1-403d-a9de-51ba6c0dfe6e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,91.83,0,816
28194,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,00638eea-4eda-4707-9f06-c241842acfec,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.23,0,816
28229,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,0cecf33f-10d2-425e-af17-f8fa872677cd,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,93.35,1,-1
28289,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,1a0be666-1c68-45d0-b412-6e53d339f62a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,93.66,1,-1
28338,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,285184bf-7da5-40dd-a845-46b32c7b181e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,40545,BC03,91.98,0,40544
28380,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,3340ff02-2a4a-40ea-b3b2-946a1b1247d6,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,901,BC03,95.49,0,872
28466,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,4e49b421-5bba-48bf-9a7a-61c7658c3e86,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.44,0,816
28558,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,6746c712-0ff2-458d-bcaf-22a40dad2dc0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,823,BC03,89.42,0,375288
28645,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,836649df-fd2c-4031-aac3-9d57ce948fe9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,93.7,1,-1
28699,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,93d60ff8-eec8-4846-8f26-58ebca83d0ac,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.12,0,816
28803,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,b4b989ff-c921-478d-8116-881d3927a8de,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,90.0,1,-1
28822,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,b9ad7b02-15d3-4c52-b5b7-620fec7d6a17,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1239,BC03,89.02,1,-1
28933,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_144_1.fastq,d810395b-514b-4953-b9f4-5978f46fdf3c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.06,0,816
29139,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_105_1.fastq,171a1fc7-84f6-4d26-9a50-af10614b767d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,88.77,0,816
29169,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_105_1.fastq,219878b1-f65f-4ed6-ad99-e035c580ca59,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,93.83,0,816
29184,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_105_1.fastq,25980d32-176d-4161-a615-0811ada5cd8a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,876,BC03,81.45,0,872
29226,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_105_1.fastq,32b9ee94-9767-4ad9-8791-e30b304e74a0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1236,BC03,88.41,1,-1
29312,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_105_1.fastq,4ed21377-72bd-421a-9ad8-4c1e27f39fea,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,88.86,0,816
29438,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_105_1.fastq,79a600cd-7f29-4bc5-aab6-d1f5087816a0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,89.16,0,816
29444,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_105_1.fastq,7b8d3ebb-9d55-4af7-a022-87c680f8fc17,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,449673,BC03,91.85,0,816
29497,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_105_1.fastq,88b2ff44-7144-413d-81a3-eb5e09178ba3,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909930,BC03,90.02,1,-1
29680,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_105_1.fastq,bc25a0d2-3014-4855-b238-02a331bce422,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,91.27,0,816
30169,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,4454483e-afee-4ee6-af43-db15146a053c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,2,BC03,83.32,1,-1
30291,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,6481e5cc-c0cb-43f4-8e8d-b69d060699dd,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,93.0,0,816
30314,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,68c00932-bc94-4d34-b7f2-aafb8461af94,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,92.12,0,816
30374,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,78f0e587-977a-444b-8923-d4f0d3afc8fb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1007096,BC03,85.08,0,459786
30384,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,7b876121-cf8f-42ce-9bae-d67072e57c8b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909932,BC03,91.94,1,-1
30468,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,8e2c38c9-ebb1-4aa6-b50c-e4393b45f69c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,435590,BC03,92.84,0,816
30473,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,8eff37ff-17de-449e-9b05-2e4c351c8122,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,487174,BC03,93.87,0,397864
30491,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,92ec34e4-f573-455b-8e7c-72c2ca12d81b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,91.4,0,816
30503,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,96300e80-bdf8-4951-ae27-c83dbc270b28,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1843491,BC03,85.62,1,-1
30630,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,b66d29a0-1f13-4bb6-a062-8c35925bacc1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,28117,BC03,92.17,0,239759
30840,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_64_0.fastq,e7c2a522-3e5f-4b16-b034-fa32c7ca0b1f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,89.3,0,816
30937,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_82_3.fastq,0590ebfe-3996-4e3e-a518-9ddf5c50b6c2,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186803,BC03,85.22,1,-1
31078,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_82_3.fastq,434ab21c-d787-4a70-9aa6-75267f46d57e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,92.31,1,-1
31132,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_82_3.fastq,5c5ccf29-2327-420f-8c43-20f92b546eb4,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909930,BC03,92.05,1,-1
31150,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_82_3.fastq,63773b30-8b09-4e48-ad19-6bb6d65d043f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,40545,BC03,94.36,0,40544
31155,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_82_3.fastq,64824c7a-6133-4095-bfce-b6ea71d30e31,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909932,BC03,86.57,1,-1
31289,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_82_3.fastq,9054c252-a183-4370-8e8a-c7cf7023bfd4,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,879612,BC03,91.51,0,906
31692,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,1fd35e34-75b6-4b0b-92c7-b11263aa1f65,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.8,0,816
32021,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,7e86f69b-13e7-4255-9f2a-19ce56e2b002,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.43,0,816
32083,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,90fdd43c-8e7b-4f40-b093-e9ed7badf9bc,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,187327,BC03,90.87,0,904
32090,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,937d5d5a-2096-4917-968b-c6fb2be80b6d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,91.05,0,816
32091,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,9398b3d5-2c91-4acd-94b1-707c392f0136,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,901,BC03,89.32,0,872
32130,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,9e180a09-839b-48b8-9c26-31b8e58ee6ce,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,742816,BC03,93.56,0,158846
32143,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,a2a5d393-c2f9-4f69-ab2a-7f09e1d760d4,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,95.39,0,816
32300,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,d4d0c7ed-9c95-4843-9f49-a4b40f6a8f91,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,171549,BC03,91.85,1,-1
32348,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,e6df2ac0-598a-4117-a678-2748d8cd5787,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,449673,BC03,92.01,0,816
32393,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_122_2.fastq,f2e8d9bd-76ac-400e-9e05-1ee6f11831ef,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,491921,BC03,89.54,0,158846
32505,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_131_2.fastq,13576ff1-562a-4bee-bb3f-75d2f7fae6ac,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.35,0,816
32599,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_131_2.fastq,31ba3495-c3ca-45fb-ae67-c1b3b360b56f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,90.31,0,816
32638,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_131_2.fastq,3d959bc8-899b-49e6-87e8-1e118ce8f109,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,58134,BC03,88.81,0,1506553
32886,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_131_2.fastq,8d6e66c8-01ac-4c1c-b4e6-c77f957dc07d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,46503,BC03,95.34,0,375288
32956,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_131_2.fastq,a4759e96-21d9-411c-a6d1-0c7364d086d3,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,901,BC03,89.22,0,872
33166,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_131_2.fastq,eba9ae6d-1909-44ef-93fb-a76277cc3d5d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,88.73,0,816
33172,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_131_2.fastq,ed058032-8435-4afb-ac8f-f80afd8151cf,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,28117,BC03,88.75,0,239759
33379,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,2258dec9-12bf-4e2a-b2fe-1b0125da0b0d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,86.22,1,-1
33563,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,4fe296fe-2588-4d77-a966-069cb43e4e96,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,92.71,0,816
33635,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,62a5f8f1-f473-4912-8484-0ea2de07ce2f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1007096,BC03,89.74,0,459786
33674,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,6f314e16-913a-4d2b-9c3c-3eabdf952dbc,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.64,0,816
33691,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,721adb62-4207-415d-97fa-d0b369627c9d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,87.26,1,-1
33797,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,8f8bc356-7154-403b-a37d-2d90e937c5cd,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,95.61,0,816
33826,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,9539f942-7877-4d9c-b41f-66fba32db7b8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.99,0,816
33911,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,ad5a0933-dff2-488b-b562-79026ea3b410,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.46,0,816
33969,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,bcd33c4b-be95-41de-8efa-c6acfba33375,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,94.25,0,816
33973,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,bd467452-f9ed-484e-907d-17e3de94f052,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,93.54,0,816
34130,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,e7ba02c2-9b2a-44f7-aa5d-5bbb9c88e877,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,88.81,0,816
34178,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,f2dc3bb6-84ac-42a4-a5e5-69d82ba63b4e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,85.24,0,816
34205,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,fa16a860-d970-4f92-85fe-2dcc2ca2967f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,820,BC03,93.46,0,816
34214,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_2.fastq,fbd10638-eb11-43a1-89a6-c5731d38c860,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,91.92,0,816
34333,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_243_0.fastq,23b4982b-521f-4f43-bd43-d06da1613091,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,358743,BC03,86.25,0,1506553
34417,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_243_0.fastq,364e9036-ac49-4f61-a7b0-fc9ea87496bf,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,92.97,0,816
34593,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_243_0.fastq,669a0450-9c32-4586-a32d-17fb948d1273,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.14,0,816
34633,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_243_0.fastq,734344c6-b568-4f74-93a5-67bcd074a16c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.16,0,816
34698,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_243_0.fastq,84e6bc87-718a-4684-83d4-0565476d1e77,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1805714,BC03,92.81,0,990721
34746,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_243_0.fastq,9583efc5-0982-47e1-980a-aeb109ab30b0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,901,BC03,92.2,0,872
34817,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_243_0.fastq,ad378128-d2fc-43fe-97dc-f500d4e77c83,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,93.59,0,816
34930,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_243_0.fastq,d0990b57-20bd-4663-bb80-9acd8e494e18,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,89.45,1,-1
35106,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_193_2.fastq,0b4d688f-0b55-47d4-b2d5-45975e5ad677,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.56,0,816
35248,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_193_2.fastq,3c97dbb0-2f62-4811-82fd-801774e158f1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1239,BC03,84.73,1,-1
35292,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_193_2.fastq,4e7c3a56-daed-49c3-8ba9-53bb10f73c02,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,92.78,1,-1
35342,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_193_2.fastq,611b5618-bb7a-489c-9f50-009f9d40eec1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,585054,BC03,89.42,0,561
35388,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_193_2.fastq,721957cb-37ff-43e4-95f0-3a71f46b39f3,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,901,BC03,88.79,0,872
35609,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_193_2.fastq,ca1731fc-d435-4dbc-9742-daef03d4228a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,879612,BC03,93.03,0,906
35774,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_281_0.fastq,07b18a59-853d-428c-a6b8-cd819af6677f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,86.96,0,816
35829,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_281_0.fastq,18436e15-c585-4d5c-af13-966e033d5d09,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,742816,BC03,95.49,0,158846
35834,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_281_0.fastq,1ad7d3b6-ca89-4fc0-bd31-02028e097d6e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,2,BC03,94.43,1,-1
35907,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_281_0.fastq,3118c96a-97da-4a23-b06d-8a98935046f1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,491921,BC03,93.66,0,158846
36194,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_281_0.fastq,862f86ba-db2e-46a1-859e-166da1b7abdf,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,91.91,1,-1
36199,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_281_0.fastq,873d412e-0090-4d5a-a054-f1b232169064,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,88.26,1,-1
36203,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_281_0.fastq,8802b3fc-747d-446b-86e8-b1cd691bf15f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,83.42,1,-1
